,trial_unique_ID,spk_bin,time,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,distance_to_goal,distance_to_goal,distance_to_goal,distance_to_goal,centroid_position,centroid_position,head_direction,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,cluster,cluster,cluster,cluster,cluster,cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster
1620,m7.2022-07-01.maze_trial47,3657.0,1836.7590129999999,0.0,0.0,0.0,0.03333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,0.03333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.1,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.3,0.0,0.3,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.43333333333333335,0.16666666666666666,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.2,0.4666666666666667,0.03333333333333333,1.2666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.3333333333333333,0.23333333333333334,0.06666666666666667,0.43333333333333335,0.0,0.03333333333333333,0.23333333333333334,0.0,0.03333333333333333,0.36666666666666664,0.03333333333333333,0.5333333333333333,0.1,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.2,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.0,0.06666666666666667,1.362571065360959,0.8186753236814711,1.9459517756015978,1.15778174593052,1.0846183241075587,1.0740407463279644,95.30555860242556,0.5799646,1.0491134e-06,0.0013119318,0.0011548997,1.0787834e-07,0.0011669358,0.0014284118,0.001442422,0.21707533,2.76455e-08,0.1964542842627598,1.0,0,1,0,0,0,,0.07840317258533935,,,
1621,m7.2022-07-01.maze_trial47,3658.0,1837.258873,0.0,0.03333333333333333,0.0,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.03333333333333333,0.1,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9666666666666667,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,0.1,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.0,0.4666666666666667,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.0,0.0,0.0,0.23333333333333334,0.1,0.2,0.2,1.1,0.03333333333333333,0.0,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.2,0.0,0.26666666666666666,0.03333333333333333,0.06666666666666667,0.23333333333333334,0.06666666666666667,0.03333333333333333,0.5333333333333333,0.06666666666666667,0.36666666666666664,0.13333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.5,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.06666666666666667,0.0,0.0,1.362571065360959,0.8186753236814711,1.9459517756015978,1.15778174593052,1.0838769397123196,1.0796628076900823,74.16552385395417,0.5799646,1.0491134e-06,0.0013119318,0.0011548997,1.0787834e-07,0.0011669358,0.0014284118,0.001442422,0.21707533,2.76455e-08,0.1964542842627598,0.0,1,0,0,0,0,0.0,,,,
1622,m7.2022-07-01.maze_trial47,3659.0,1837.758733,0.0,0.03333333333333333,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,2.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.0,0.0,0.2,0.0,0.6,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.2,0.0,0.03333333333333333,0.06666666666666667,0.36666666666666664,0.0,0.0,0.0,0.1,0.23333333333333334,0.26666666666666666,0.13333333333333333,1.8666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.5666666666666667,0.03333333333333333,0.6666666666666666,0.0,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.23333333333333334,0.13333333333333333,0.7666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.1,0.3,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.7,0.0,0.0,0.3,0.3,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.2,0.2,0.0,0.0,1.413904398694292,0.8045190933115471,1.855951775601598,1.1365187830620345,1.0673829234353955,1.1044020510042787,24.058663022785158,0.5799646,1.0491134e-06,0.0013119318,0.0011548997,1.0787834e-07,0.0011669358,0.0014284118,0.001442422,0.21707533,2.76455e-08,0.1964542842627598,1.0,0,1,0,0,0,,0.0,,,
1623,m7.2022-07-01.maze_trial47,3660.0,1838.258593,0.03333333333333333,0.03333333333333333,0.0,0.1,0.16666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1.6,0.06666666666666667,0.0,0.0,0.0,0.1,0.0,0.06666666666666667,0.1,0.0,0.0,0.0,0.13333333333333333,0.0,0.3333333333333333,0.03333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.2,1.3,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.3333333333333333,0.43333333333333335,0.0,0.16666666666666666,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.03333333333333333,0.1,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.7,0.0,0.0,0.16666666666666666,0.36666666666666664,0.0,0.1,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.4175710653609588,0.8035079339994097,1.855951775601598,1.135,1.0666418015989385,1.1111921470437771,35.95307690901604,0.5799646,1.0491134e-06,0.0013119318,0.0011548997,1.0787834e-07,0.0011669358,0.0014284118,0.001442422,0.21707533,2.76455e-08,0.1964542842627598,0.0,1,0,0,0,0,0.0,,,,
1624,m7.2022-07-01.maze_trial47,3661.0,1838.758453,0.0,0.0,0.0,0.03333333333333333,0.26666666666666666,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.8333333333333334,0.03333333333333333,0.0,0.0,0.06666666666666667,0.1,0.0,0.1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.26666666666666666,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,0.4,0.1,0.0,0.06666666666666667,0.1,0.0,0.0,0.0,0.2,0.06666666666666667,0.13333333333333333,0.03333333333333333,1.5,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.1,0.26666666666666666,0.3,0.03333333333333333,0.36666666666666664,0.0,0.03333333333333333,0.2,0.03333333333333333,0.0,0.1,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.36666666666666664,0.5,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.0,0.06666666666666667,1.3937377320276254,0.810080469528303,1.855951775601598,1.1448720899032252,1.0675839031097984,1.094434868310247,84.73621231920362,0.5799646,1.0491134e-06,0.0013119318,0.0011548997,1.0787834e-07,0.0011669358,0.0014284118,0.001442422,0.21707533,2.76455e-08,0.1964542842627598,2.0,0,0,1,0,0,,,0.0,,
1625,m7.2022-07-01.maze_trial47,3662.0,1839.258313,0.0,0.03333333333333333,0.0,0.06666666666666667,0.26666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.23333333333333334,0.0,0.0,0.2,0.16666666666666666,0.0,0.43333333333333335,0.2,0.0,0.0,0.0,0.13333333333333333,0.0,0.6333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.36666666666666664,0.0,0.36666666666666664,0.16666666666666666,1.2666666666666666,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.23333333333333334,0.16666666666666666,0.0,0.2,0.0,0.03333333333333333,0.2,0.03333333333333333,0.0,0.26666666666666666,0.06666666666666667,0.36666666666666664,0.06666666666666667,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.6,0.0,0.0,0.26666666666666666,0.5333333333333333,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.1,0.06666666666666667,0.13333333333333333,0.0,0.0,1.3772377320276257,0.8146306864329215,1.855951775601598,1.1517066136823813,1.068737209691801,1.0938433659038593,80.12682347864907,0.5799646,1.0491134e-06,0.0013119318,0.0011548997,1.0787834e-07,0.0011669358,0.0014284118,0.001442422,0.21707533,2.76455e-08,0.1964542842627598,0.0,1,0,0,0,0,0.0,,,,
1626,m7.2022-07-01.maze_trial47,3663.0,1839.758173,0.0,0.03333333333333333,0.0,0.06666666666666667,0.3,0.0,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,1.8,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.23333333333333334,0.06666666666666667,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.16666666666666666,0.1,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.3,0.0,0.0,0.0,0.16666666666666666,0.0,0.13333333333333333,0.1,1.7,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.06666666666666667,0.3,0.3,0.06666666666666667,0.43333333333333335,0.0,0.0,0.2,0.03333333333333333,0.0,0.16666666666666666,0.06666666666666667,0.26666666666666666,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.13333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.23333333333333334,0.36666666666666664,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.23333333333333334,0.0,0.0,1.413904398694292,0.8045190933115471,1.855951775601598,1.1365187830620345,1.059907151221152,1.1020220663746785,46.17410650549589,0.5799646,1.0491134e-06,0.0013119318,0.0011548997,1.0787834e-07,0.0011669358,0.0014284118,0.001442422,0.21707533,2.76455e-08,0.1964542842627598,1.0,0,1,0,0,0,,0.06883333333333308,,,
1627,m7.2022-07-01.maze_trial47,3664.0,1840.2580329999998,0.0,0.03333333333333333,0.0,0.16666666666666666,0.2,0.03333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.26666666666666666,0.0,0.0,0.7,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.1,0.0,0.16666666666666666,0.3333333333333333,0.13333333333333333,0.03333333333333333,0.3,0.16666666666666666,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.03333333333333333,0.23333333333333334,0.36666666666666664,0.1,1.9,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.3333333333333333,0.23333333333333334,1.0666666666666667,0.03333333333333333,0.8666666666666667,0.03333333333333333,0.16666666666666666,0.36666666666666664,0.1,0.0,0.1,0.06666666666666667,0.3,0.03333333333333333,0.0,0.03333333333333333,0.0,0.1,0.13333333333333333,0.0,0.1,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.3,0.0,0.0,0.3,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.03333333333333333,0.0,0.1,0.0,0.0,0.03333333333333333,0.3,0.16666666666666666,0.03333333333333333,0.03333333333333333,1.4654043986942922,0.8396972892717678,1.8384517756015981,1.1828333333333332,1.0568638012778078,1.156419176211246,7.854464721195805,0.48330390830174,5.331597783333334e-05,0.0011275077483333333,0.0009923392066666667,0.006971401565283334,0.0010057581433333333,0.0012240679583333332,0.0012263153416666667,0.18089619922161168,0.14963028137125,0.17356890516394816,1.0,0,1,0,0,0,,0.06883333333333308,,,
1628,m7.2022-07-01.maze_trial47,3665.0,1840.7578929999997,0.0,0.0,0.0,0.1,0.13333333333333333,0.0,0.0,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.0,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.9666666666666667,0.36666666666666664,0.0,0.03333333333333333,0.43333333333333335,0.0,0.0,0.0,0.1,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.3333333333333333,0.43333333333333335,0.06666666666666667,0.0,0.4,0.2,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.26666666666666666,0.43333333333333335,1.5,0.03333333333333333,0.0,0.03333333333333333,0.0,0.1,0.36666666666666664,0.06666666666666667,0.7666666666666667,0.0,0.7666666666666667,0.0,0.1,0.5,0.1,0.06666666666666667,0.2,0.1,0.6,0.1,0.06666666666666667,0.0,0.0,0.0,0.2,0.1,0.2,0.23333333333333334,0.0,0.0,0.0,0.0,0.26666666666666666,0.03333333333333333,0.3,0.06666666666666667,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.06666666666666667,0.2,0.03333333333333333,0.0,0.4,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.0,0.06666666666666667,1.5407377320276254,0.8985545287320787,1.7871184422682649,1.2581666666666664,1.0517691731776366,1.2208623354385797,103.25513590958766,4.4981044e-07,0.0003146503,0.00020538748999999998,0.00017953674,0.04182787,0.00019986986,0.00020234875,0.00014578205,5.4532967e-07,0.89778155,0.05914200966988992,1.0,0,1,0,0,0,,0.06883333333333308,,,
1629,m7.2022-07-01.maze_trial47,3666.0,1841.257753,0.0,0.06666666666666667,0.0,0.06666666666666667,0.2,0.0,0.0,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.1,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.4,0.13333333333333333,0.0,0.0,0.7,0.2,0.0,0.13333333333333333,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.16666666666666666,0.23333333333333334,1.6,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.26666666666666666,0.0,0.3,0.06666666666666667,0.3333333333333333,0.0,0.06666666666666667,0.5,0.0,0.1,0.3333333333333333,0.0,0.36666666666666664,0.0,0.06666666666666667,0.0,0.0,0.0,0.4666666666666667,0.03333333333333333,0.9,0.23333333333333334,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.26666666666666666,0.4,0.0,0.2,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.2,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.16666666666666666,0.0,1.5425710653609588,0.8999999999999999,1.7859517756015981,1.26,1.0444756811706295,1.2397425348766087,24.87305309119761,4.4981044e-07,0.0003146503,0.00020538748999999998,0.00017953674,0.04182787,0.00019986986,0.00020234875,0.00014578205,5.4532967e-07,0.89778155,0.05914200966988992,0.0,1,0,0,0,0,0.0,,,,
1630,m7.2022-07-01.maze_trial47,3667.0,1841.7550478996657,0.0,0.07692307692307693,0.0,0.11538461538461539,0.19230769230769232,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.0,0.15384615384615385,0.0,0.0,0.0,0.6153846153846154,0.15384615384615385,0.0,0.0,0.19230769230769232,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.038461538461538464,0.15384615384615385,0.0,0.15384615384615385,0.34615384615384615,0.0,0.0,0.5384615384615384,0.34615384615384615,0.0,0.11538461538461539,0.19230769230769232,0.0,0.07692307692307693,0.038461538461538464,0.0,0.0,0.0,0.2692307692307692,0.07692307692307693,0.19230769230769232,0.23076923076923078,1.5769230769230769,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.23076923076923078,0.07692307692307693,0.38461538461538464,0.0,0.2692307692307692,0.0,0.15384615384615385,0.38461538461538464,0.0,0.0,0.11538461538461539,0.038461538461538464,0.38461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.3076923076923077,0.038461538461538464,0.6538461538461539,0.07692307692307693,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.07692307692307693,0.34615384615384615,0.0,0.038461538461538464,0.0,0.0,0.11538461538461539,0.3076923076923077,0.0,0.038461538461538464,0.0,0.07692307692307693,0.038461538461538464,0.15384615384615385,0.0,0.0,0.0,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.0,1.5425710653609588,0.8999999999999999,1.7859517756015981,1.2599999999999996,1.044031153319561,1.2329772936950503,80.95854976027384,4.4981044e-07,0.0003146503000000001,0.00020538749000000004,0.00017953674,0.04182787,0.00019986986,0.00020234875,0.00014578205,5.4532967e-07,0.89778155,0.05914200966988992,0.0,1,0,0,0,0,0.0,,,,
1631,m7.2022-07-01.maze_trial47,3668.0,1842.242690926276,0.0,0.043478260869565216,0.0,0.13043478260869565,0.08695652173913043,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,1.2608695652173914,0.08695652173913043,0.0,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.13043478260869565,0.0,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.0,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.0,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.21739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,0.043478260869565216,0.0,0.391304347826087,0.17391304347826086,2.130434782608696,0.08695652173913043,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.6086956521739131,0.34782608695652173,0.0,0.2608695652173913,0.0,0.21739130434782608,0.08695652173913043,0.08695652173913043,0.0,0.13043478260869565,0.17391304347826086,0.43478260869565216,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.13043478260869565,0.0,0.30434782608695654,0.0,0.0,0.30434782608695654,0.21739130434782608,0.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0,0.0,0.08695652173913043,0.17391304347826086,0.34782608695652173,0.0,0.0,1.5258319349261762,0.8868022188581103,1.785951775601598,1.2432608695652172,1.0387576684739392,1.2125786581684161,247.7150098485297,4.4981044000000004e-07,0.0003146503,0.00020538749,0.00017953673999999997,0.04182787,0.00019986986,0.00020234875000000002,0.00014578205,5.4532967e-07,0.89778155,0.059142009669889924,2.0,0,0,1,0,0,,,0.07526495244884845,,
1632,m7.2022-07-01.maze_trial47,3669.0,1842.7606505016724,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,1.7307692307692308,0.07692307692307693,0.0,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.11538461538461539,0.0,0.07692307692307693,0.19230769230769232,0.19230769230769232,0.0,0.19230769230769232,0.0,0.0,0.34615384615384615,0.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.038461538461538464,1.5769230769230769,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.46153846153846156,0.07692307692307693,0.34615384615384615,0.0,0.3076923076923077,0.11538461538461539,0.07692307692307693,0.0,0.0,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.038461538461538464,0.34615384615384615,0.0,0.0,1.4458402961301895,0.8248792019163065,1.7697979294477522,1.1632692307692305,1.0567988468238865,1.1303572510610307,197.01982519786026,0.00022245999344923078,0.00026624403842476923,0.00017871878584615385,0.00016404395076923076,0.035392813887530926,0.00018081238923076925,0.00018068240692307693,0.00013074267984615384,7.405924643846155e-06,0.9111960961538462,0.052079979789489625,2.0,0,0,1,0,0,,,0.07526495244884845,,
1633,m7.2022-07-01.maze_trial47,3670.0,1843.2697202268432,0.0,0.0,0.0,0.13043478260869565,0.30434782608695654,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,1.608695652173913,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.0,0.13043478260869565,0.043478260869565216,0.0,0.13043478260869565,0.30434782608695654,0.2608695652173913,0.0,0.21739130434782608,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,0.17391304347826086,0.043478260869565216,0.13043478260869565,0.08695652173913043,1.6956521739130435,0.17391304347826086,0.0,0.0,0.0,0.0,0.043478260869565216,0.5652173913043478,0.6956521739130435,0.0,0.6086956521739131,0.0,0.21739130434782608,0.08695652173913043,0.0,0.0,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.043478260869565216,0.0,0.4782608695652174,0.043478260869565216,0.0,0.34782608695652173,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.17391304347826086,0.0,0.043478260869565216,1.3735255456582738,0.7678278621317389,1.7106868231527494,1.0847826086956518,1.0355839951059596,1.0745317591720644,227.15519938293207,0.0014435160000000002,9.599761e-09,3.2040913e-05,7.883361e-05,5.268951e-09,7.59963e-05,6.151752e-05,4.8026144000000005e-05,4.5139196999999995e-05,0.9849761,0.013238815447288,2.0,0,0,1,0,0,,,0.07526495244884845,,
1634,m7.2022-07-01.maze_trial47,3671.0,1843.7449927721561,0.0,0.0,0.0,0.043478260869565216,0.17391304347826086,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,1.826086956521739,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.0,0.043478260869565216,0.08695652173913043,0.0,0.08695652173913043,0.30434782608695654,0.17391304347826086,0.0,0.17391304347826086,0.043478260869565216,0.0,0.17391304347826086,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.17391304347826086,0.21739130434782608,0.30434782608695654,0.08695652173913043,2.0869565217391304,0.13043478260869565,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.391304347826087,0.6956521739130435,0.0,0.6956521739130435,0.0,0.2608695652173913,0.21739130434782608,0.0,0.0,0.17391304347826086,0.08695652173913043,0.34782608695652173,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.5652173913043478,0.0,0.0,0.21739130434782608,0.30434782608695654,0.0,0.13043478260869565,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.0,0.043478260869565216,1.2905546232841176,0.7004568841635301,1.6143701161334523,0.9841549344287407,0.9498203549223426,1.05934719689905,266.83097053480844,0.0011373855271739131,7.520362075e-09,2.8351626695652177e-05,6.741704434782608e-05,8.290582222521741e-06,6.0957511521739136e-05,5.169132717391304e-05,4.253286334782608e-05,3.863957102173913e-05,0.9870610347826086,0.011503691643524112,1.0,0,1,0,0,0,,0.0,,,
